provinsi,tanggal,AKUMULASI_KASUS,KASUS,AKUMULASI_SEMBUH,SEMBUH,AKUMULASI_MENINGGAL,MENINGGAL,AKUMULASI_DIRAWAT_OR_ISOLASI,DIRAWAT_OR_ISOLASI
PAPUA,2020-06-16,1280,32,294,103,7,0,979,-71
PAPUA,2020-06-17,1310,30,297,3,7,0,1006,27
KALIMANTAN SELATAN,2020-03-30,5,5,0,0,0,0,5,5
KALIMANTAN SELATAN,2020-03-31,7,2,0,0,0,0,7,2
KALIMANTAN SELATAN,2020-04-01,7,0,0,0,0,0,7,0
KALIMANTAN SELATAN,2020-04-02,7,0,0,0,0,0,7,0
KALIMANTAN SELATAN,2020-04-03,7,0,0,0,0,0,7,0
KALIMANTAN SELATAN,2020-04-04,7,0,0,0,0,0,7,0
KALIMANTAN SELATAN,2020-04-05,15,8,0,0,1,1,14,7
KALIMANTAN SELATAN,2020-04-06,17,2,0,0,1,0,16,2
KALIMANTAN SELATAN,2020-04-07,17,0,0,0,3,2,14,-2
KALIMANTAN SELATAN,2020-04-08,21,4,1,1,3,0,17,3
KALIMANTAN SELATAN,2020-04-09,21,0,3,2,4,1,14,-3
KALIMANTAN SELATAN,2020-04-10,28,7,3,0,4,0,21,7
KALIMANTAN SELATAN,2020-04-11,28,0,3,0,5,1,20,-1
KALIMANTAN SELATAN,2020-04-12,33,5,3,0,5,0,25,5
KALIMANTAN SELATAN,2020-04-13,33,0,4,1,5,0,24,-1
KALIMANTAN SELATAN,2020-04-14,36,3,4,0,7,2,25,1
KALIMANTAN SELATAN,2020-04-15,48,12,5,1,7,0,36,11
KALIMANTAN SELATAN,2020-04-16,57,9,9,4,7,0,41,5
KALIMANTAN SELATAN,2020-04-17,72,15,9,0,7,0,56,15
KALIMANTAN SELATAN,2020-04-18,90,18,10,1,7,0,73,17
KALIMANTAN SELATAN,2020-04-19,94,4,10,0,7,0,77,4
KALIMANTAN SELATAN,2020-04-20,94,0,10,0,7,0,77,0
KALIMANTAN SELATAN,2020-04-21,96,2,11,1,7,0,78,1
KALIMANTAN SELATAN,2020-04-22,106,10,11,0,7,0,88,10
KALIMANTAN SELATAN,2020-04-23,113,7,11,0,8,1,94,6
KALIMANTAN SELATAN,2020-04-24,131,18,11,0,8,0,112,18
KALIMANTAN SELATAN,2020-04-25,145,14,15,4,8,0,122,10
KALIMANTAN SELATAN,2020-04-26,145,0,16,1,8,0,121,-1
KALIMANTAN SELATAN,2020-04-27,149,4,16,0,8,0,125,4
KALIMANTAN SELATAN,2020-04-28,149,0,20,4,9,1,120,-5
KALIMANTAN SELATAN,2020-04-29,156,7,20,0,9,0,127,7
KALIMANTAN SELATAN,2020-04-30,169,13,20,0,9,0,140,13
KALIMANTAN SELATAN,2020-05-01,178,9,24,4,9,0,145,5
KALIMANTAN SELATAN,2020-05-02,178,0,24,0,9,0,145,0
KALIMANTAN SELATAN,2020-05-03,194,16,24,0,9,0,161,16
KALIMANTAN SELATAN,2020-05-04,197,3,24,0,9,0,164,3
KALIMANTAN SELATAN,2020-05-05,211,14,24,0,9,0,178,14
KALIMANTAN SELATAN,2020-05-06,224,13,24,0,9,0,191,13
KALIMANTAN SELATAN,2020-05-07,237,13,24,0,9,0,204,13
KALIMANTAN SELATAN,2020-05-08,245,8,24,0,9,0,212,8
KALIMANTAN SELATAN,2020-05-09,252,7,24,0,9,0,219,7
KALIMANTAN SELATAN,2020-05-10,259,7,24,0,9,0,226,7
KALIMANTAN SELATAN,2020-05-11,259,0,24,0,9,0,226,0
KALIMANTAN SELATAN,2020-05-12,273,14,24,0,9,0,240,14
KALIMANTAN SELATAN,2020-05-13,286,13,24,0,9,0,253,13
KALIMANTAN SELATAN,2020-05-14,288,2,24,0,9,0,255,2
KALIMANTAN SELATAN,2020-05-15,355,67,24,0,36,27,295,40
KALIMANTAN SELATAN,2020-05-16,362,7,73,49,36,0,253,-42
KALIMANTAN SELATAN,2020-05-17,364,2,73,0,44,8,247,-6
KALIMANTAN SELATAN,2020-05-18,436,72,73,0,46,2,317,70
KALIMANTAN SELATAN,2020-05-19,482,46,76,3,51,5,355,38
KALIMANTAN SELATAN,2020-05-20,541,59,76,0,55,4,410,55
KALIMANTAN SELATAN,2020-05-21,549,8,77,1,59,4,413,3
KALIMANTAN SELATAN,2020-05-22,570,21,77,0,60,1,433,20
KALIMANTAN SELATAN,2020-05-23,588,18,77,0,62,2,449,16
KALIMANTAN SELATAN,2020-05-24,597,9,80,3,64,2,453,4
KALIMANTAN SELATAN,2020-05-25,600,3,80,0,66,2,454,1
KALIMANTAN SELATAN,2020-05-26,628,28,80,0,74,8,474,20
KALIMANTAN SELATAN,2020-05-27,701,73,80,0,74,0,547,73
KALIMANTAN SELATAN,2020-05-28,815,114,82,2,75,1,658,111
KALIMANTAN SELATAN,2020-05-29,888,73,97,15,80,5,711,53
KALIMANTAN SELATAN,2020-05-30,891,3,99,2,80,0,712,1
KALIMANTAN SELATAN,2020-05-31,917,26,99,0,86,6,732,20
KALIMANTAN SELATAN,2020-06-01,946,29,99,0,87,1,760,28
KALIMANTAN SELATAN,2020-06-02,967,21,101,2,90,3,776,16
KALIMANTAN SELATAN,2020-06-03,1031,64,101,0,93,3,837,61
KALIMANTAN SELATAN,2020-06-04,1140,109,104,3,93,0,943,106
KALIMANTAN SELATAN,2020-06-05,1211,71,104,0,95,2,1012,69
KALIMANTAN SELATAN,2020-06-06,1245,34,108,4,97,2,1040,28
KALIMANTAN SELATAN,2020-06-07,1283,38,108,0,100,3,1075,35
KALIMANTAN SELATAN,2020-06-08,1345,62,117,9,100,0,1128,53
KALIMANTAN SELATAN,2020-06-09,1436,91,118,1,108,8,1210,82
KALIMANTAN SELATAN,2020-06-10,1563,127,128,10,112,4,1323,113
KALIMANTAN SELATAN,2020-06-11,1633,70,164,36,116,4,1353,30
KALIMANTAN SELATAN,2020-06-12,1693,60,179,15,119,3,1395,42
KALIMANTAN SELATAN,2020-06-13,1816,123,201,22,125,6,1490,95
KALIMANTAN SELATAN,2020-06-14,1885,69,231,30,131,6,1523,33
KALIMANTAN SELATAN,2020-06-15,1951,66,247,16,135,4,1569,46
KALIMANTAN SELATAN,2020-06-16,2120,169,253,6,141,6,1726,157
KALIMANTAN SELATAN,2020-06-17,2207,87,333,80,141,0,1733,7
SUMATERA BARAT,2020-03-26,3,3,0,0,0,0,3,3
SUMATERA BARAT,2020-03-27,5,2,0,0,0,0,5,2
SUMATERA BARAT,2020-03-28,5,0,0,0,0,0,5,0
SUMATERA BARAT,2020-03-29,5,0,0,0,0,0,5,0
SUMATERA BARAT,2020-03-30,8,3,0,0,0,0,8,3
SUMATERA BARAT,2020-03-31,8,0,0,0,0,0,8,0
SUMATERA BARAT,2020-04-01,8,0,0,0,0,0,8,0
SUMATERA BARAT,2020-04-02,8,0,0,0,0,0,8,0
SUMATERA BARAT,2020-04-03,8,0,0,0,0,0,8,0
SUMATERA BARAT,2020-04-04,8,0,0,0,0,0,8,0
SUMATERA BARAT,2020-04-05,8,0,0,0,0,0,8,0
SUMATERA BARAT,2020-04-06,18,10,0,0,0,0,18,10
SUMATERA BARAT,2020-04-07,18,0,0,0,0,0,18,0
SUMATERA BARAT,2020-04-08,18,0,0,0,0,0,18,0
SUMATERA BARAT,2020-04-09,18,0,0,0,0,0,18,0
SUMATERA BARAT,2020-04-10,31,13,5,5,3,3,23,5
SUMATERA BARAT,2020-04-11,31,0,5,0,3,0,23,0
SUMATERA BARAT,2020-04-12,44,13,6,1,3,0,35,12
SUMATERA BARAT,2020-04-13,45,1,6,0,3,0,36,1
SUMATERA BARAT,2020-04-14,48,3,6,0,4,1,38,2
SUMATERA BARAT,2020-04-15,55,7,7,1,4,0,44,6
SUMATERA BARAT,2020-04-16,55,0,7,0,4,0,44,0
SUMATERA BARAT,2020-04-17,62,7,10,3,6,2,46,2
SUMATERA BARAT,2020-04-18,71,9,12,2,7,1,52,6
SUMATERA BARAT,2020-04-19,72,1,12,0,7,0,53,1
SUMATERA BARAT,2020-04-20,74,2,13,1,7,0,54,1
SUMATERA BARAT,2020-04-21,76,2,13,0,8,1,55,1
SUMATERA BARAT,2020-04-22,81,5,13,0,9,1,59,4
SUMATERA BARAT,2020-04-23,86,5,16,3,9,0,61,2
SUMATERA BARAT,2020-04-24,96,10,17,1,10,1,69,8
SUMATERA BARAT,2020-04-25,97,1,21,4,11,1,65,-4
SUMATERA BARAT,2020-04-26,102,5,21,0,11,0,70,5
SUMATERA BARAT,2020-04-27,121,19,25,4,14,3,82,12
SUMATERA BARAT,2020-04-28,144,23,25,0,14,0,105,23
SUMATERA BARAT,2020-04-29,145,1,25,0,15,1,105,0
SUMATERA BARAT,2020-04-30,148,3,26,1,15,0,107,2
SUMATERA BARAT,2020-05-01,172,24,31,5,15,0,126,19
SUMATERA BARAT,2020-05-02,182,10,31,0,16,1,135,9
SUMATERA BARAT,2020-05-03,195,13,36,5,16,0,143,8
SUMATERA BARAT,2020-05-04,203,8,38,2,16,0,149,6
SUMATERA BARAT,2020-05-05,221,18,39,1,16,0,166,17
SUMATERA BARAT,2020-05-06,238,17,39,0,17,1,182,16
SUMATERA BARAT,2020-05-07,252,14,42,3,18,1,192,10
SUMATERA BARAT,2020-05-08,270,18,49,7,18,0,203,11
SUMATERA BARAT,2020-05-09,286,16,55,6,18,0,213,10
SUMATERA BARAT,2020-05-10,299,13,57,2,18,0,224,11
SUMATERA BARAT,2020-05-11,299,0,68,11,18,0,213,-11
SUMATERA BARAT,2020-05-12,319,20,71,3,19,1,229,16
SUMATERA BARAT,2020-05-13,339,20,84,13,20,1,235,6
SUMATERA BARAT,2020-05-14,371,32,87,3,22,2,262,27
SUMATERA BARAT,2020-05-15,393,22,90,3,22,0,281,19
SUMATERA BARAT,2020-05-16,396,3,93,3,23,1,280,-1
SUMATERA BARAT,2020-05-17,408,12,96,3,23,0,289,9
SUMATERA BARAT,2020-05-18,409,1,108,12,23,0,278,-11
SUMATERA BARAT,2020-05-19,420,11,118,10,23,0,279,1
SUMATERA BARAT,2020-05-20,428,8,146,28,24,1,258,-21
SUMATERA BARAT,2020-05-21,436,8,153,7,24,0,259,1
SUMATERA BARAT,2020-05-22,438,2,158,5,24,0,256,-3
SUMATERA BARAT,2020-05-23,443,5,176,18,25,1,242,-14
SUMATERA BARAT,2020-05-24,478,35,181,5,25,0,272,30
SUMATERA BARAT,2020-05-25,478,0,186,5,25,0,267,-5
SUMATERA BARAT,2020-05-26,510,32,208,22,25,0,277,10
SUMATERA BARAT,2020-05-27,537,27,236,28,26,1,275,-2
SUMATERA BARAT,2020-05-28,541,4,244,8,26,0,271,-4
SUMATERA BARAT,2020-05-29,541,0,250,6,26,0,265,-6
SUMATERA BARAT,2020-05-30,552,11,256,6,26,0,270,5
SUMATERA BARAT,2020-05-31,567,15,265,9,26,0,276,6
SUMATERA BARAT,2020-06-01,567,0,267,2,26,0,274,-2
SUMATERA BARAT,2020-06-02,574,7,272,5,26,0,276,2
SUMATERA BARAT,2020-06-03,583,9,277,5,26,0,280,4
SUMATERA BARAT,2020-06-04,594,11,312,35,26,0,256,-24
SUMATERA BARAT,2020-06-05,607,13,333,21,27,1,247,-9
SUMATERA BARAT,2020-06-06,618,11,336,3,27,0,255,8
SUMATERA BARAT,2020-06-07,626,8,340,4,27,0,259,4
SUMATERA BARAT,2020-06-08,626,0,351,11,27,0,248,-11
SUMATERA BARAT,2020-06-09,645,19,361,10,29,2,255,7
SUMATERA BARAT,2020-06-10,659,14,389,28,29,0,241,-14
